"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"843","2010",42101003200,42,101,4875,207,4431,13,44,1,47,132,25347,1797,95,1636,5,11,1,14,35,29,1768,90,1707,638,2271,1797,474,837,960
"844","2010",42101003300,42,101,6162,1614,4073,21,235,0,72,147,24312,2295,738,1421,8,77,0,21,30,53,2242,725,1570,821,2761,2295,466,1171,1124
"845","2010",42101003600,42,101,6723,1475,4029,25,908,2,124,160,20326,2635,755,1536,9,247,2,38,48,97,2538,729,1906,971,2803,2635,168,1546,1089
"846","2010",42101003701,42,101,6609,591,4888,18,852,2,87,171,34391,2259,270,1657,6,248,1,26,51,66,2193,251,2008,695,2663,2259,404,1086,1173
"847","2010",42101003702,42,101,3707,1052,1752,5,698,1,74,125,34885,1350,516,597,2,194,0,19,22,47,1303,499,851,440,1486,1350,136,493,857
"848","2010",42101003800,42,101,3898,3539,72,7,196,0,33,51,54063,1645,1543,30,2,47,0,12,11,27,1618,1529,116,628,1723,1645,78,310,1335
"849","2010",42101003901,42,101,6062,4040,590,16,1104,4,166,142,34728,2674,2007,247,6,324,0,45,45,121,2553,1953,721,1336,2936,2674,262,1159,1515
"850","2010",42101003902,42,101,5507,5325,19,4,80,0,21,58,57449,2448,2386,9,3,24,0,6,20,31,2417,2368,80,995,2630,2448,182,491,1957
"851","2010",42101004001,42,101,4259,3380,98,13,517,6,139,106,37070,1915,1651,44,6,143,3,40,28,96,1819,1604,311,961,2091,1915,176,695,1220
"852","2010",42101004002,42,101,4998,4640,25,5,209,1,56,62,37205,2193,2094,7,2,62,0,13,15,42,2151,2068,125,885,2362,2193,169,546,1647
"853","2010",42101004101,42,101,6243,1767,1325,40,2097,9,737,268,22344,2146,820,519,11,564,2,163,67,299,1847,730,1416,804,2447,2146,301,1071,1075
"854","2010",42101004102,42,101,7848,3635,841,24,2375,11,680,282,34676,2688,1564,268,7,633,4,154,58,259,2429,1496,1192,892,2981,2688,293,1227,1461
"855","2010",42101004201,42,101,5105,4174,290,3,436,1,106,95,47110,2067,1780,105,2,123,1,28,28,82,1985,1734,333,797,2284,2067,217,550,1517
"856","2010",42101004202,42,101,4925,3881,258,9,544,2,91,140,43000,1800,1504,82,5,152,2,27,28,75,1725,1467,333,533,1925,1800,125,376,1424
"857","2010",42101005000,42,101,13,8,1,0,0,0,4,0,NA,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
"858","2010",42101005400,42,101,1314,167,1007,3,73,6,25,33,53200,628,94,476,3,32,2,7,14,21,607,90,538,303,689,628,61,391,237
"859","2010",42101005500,42,101,5635,750,4466,9,203,1,59,147,48323,2258,369,1757,5,64,1,17,45,54,2204,349,1909,820,2429,2258,171,696,1562
"860","2010",42101005600,42,101,1111,96,938,3,41,1,1,31,41447,542,62,451,1,15,0,0,13,12,530,55,487,251,587,542,45,454,88
"861","2010",42101006000,42,101,6450,1150,4620,28,416,0,114,122,40496,2427,613,1618,6,119,0,31,40,46,2381,602,1825,844,2617,2427,190,804,1623
"862","2010",42101006100,42,101,3123,414,2326,6,292,0,26,59,39715,1130,216,802,1,84,0,10,17,15,1115,215,915,318,1213,1130,83,242,888
"863","2010",42101006200,42,101,4524,427,3737,8,221,2,31,98,30833,1429,200,1126,2,64,1,12,24,32,1397,194,1235,328,1592,1429,163,484,945
"864","2010",42101006300,42,101,4236,253,3150,15,618,2,110,88,23214,1344,112,1003,5,165,1,34,24,51,1293,107,1237,457,1620,1344,276,824,520
"865","2010",42101006400,42,101,4472,342,3410,12,527,1,57,123,32125,1417,170,1077,2,127,1,14,26,39,1378,160,1257,383,1586,1417,169,530,887
"866","2010",42101006500,42,101,4486,33,4291,22,23,5,21,91,25833,1681,18,1620,9,7,1,4,22,21,1660,18,1663,592,2088,1681,407,710,971
"867","2010",42101006600,42,101,3750,199,2957,11,421,2,69,91,25158,1357,94,1079,5,125,1,24,29,43,1314,88,1269,574,1571,1357,214,844,513
"868","2010",42101006700,42,101,7472,794,5746,25,545,5,151,206,23815,2495,398,1833,7,160,3,36,58,76,2419,386,2109,703,2804,2495,309,1133,1362
"869","2010",42101006900,42,101,2539,61,2406,13,3,0,20,36,18125,996,28,937,4,2,0,6,19,20,976,27,969,327,1093,996,97,698,298
"870","2010",42101007000,42,101,3990,56,3807,9,29,1,20,68,28819,1475,32,1411,3,9,0,5,15,7,1468,32,1443,513,1715,1475,240,596,879
"871","2010",42101007101,42,101,2557,129,2326,7,23,0,10,62,32697,882,14,835,1,11,0,2,19,14,868,12,870,298,1093,882,211,425,457
"872","2010",42101007102,42,101,4924,32,4747,15,19,0,24,87,25444,1776,16,1715,4,7,0,8,26,22,1754,15,1761,545,2042,1776,266,620,1156
"873","2010",42101007200,42,101,4773,67,4530,19,41,0,23,93,29698,1730,29,1645,7,9,0,5,35,30,1700,27,1703,587,2040,1730,310,642,1088
"874","2010",42101007300,42,101,3088,192,2723,9,30,3,40,91,25662,1117,85,969,7,11,2,9,34,25,1092,80,1037,416,1351,1117,234,538,579
"875","2010",42101007400,42,101,4338,300,3821,8,62,0,60,87,22058,1667,125,1469,4,22,0,16,31,29,1638,122,1545,714,2031,1667,364,835,832
"876","2010",42101007700,42,101,2380,988,703,14,583,3,28,61,30536,775,299,273,7,170,3,8,15,12,763,295,480,560,899,775,124,637,138
"877","2010",42101007800,42,101,4177,2207,1510,13,245,1,38,163,38849,2017,1096,720,7,117,0,18,59,86,1931,1048,969,1401,2315,2017,298,1479,538
"878","2010",42101007900,42,101,4553,2249,1735,24,258,5,68,214,41343,2116,1109,792,8,100,5,22,80,101,2015,1053,1063,1271,2301,2116,185,1347,769
"879","2010",42101008000,42,101,3951,389,3331,12,46,1,50,122,30797,1549,174,1302,4,18,1,11,39,34,1515,167,1382,648,1909,1549,360,709,840
"880","2010",42101008101,42,101,2758,33,2635,8,12,0,15,55,26083,1025,15,973,4,6,0,5,22,18,1007,14,1011,343,1190,1025,165,365,660
"881","2010",42101008102,42,101,5028,40,4847,10,10,0,21,100,31763,1871,22,1799,6,5,0,6,33,26,1845,20,1851,599,2083,1871,212,570,1301
"882","2010",42101008200,42,101,6797,52,6512,16,44,3,44,126,37500,2609,19,2507,9,12,2,9,51,32,2577,15,2594,902,2928,2609,319,668,1941
"883","2010",42101008301,42,101,4081,119,3806,18,41,3,12,82,25846,1626,23,1541,6,22,2,3,29,20,1606,20,1606,757,1935,1626,309,702,924
"884","2010",42101008302,42,101,4307,31,4111,36,40,0,18,71,28000,1751,15,1672,15,12,0,7,30,38,1713,12,1739,671,2134,1751,383,766,985
"885","2010",42101008400,42,101,4488,49,4246,21,22,0,31,119,25911,1731,21,1651,8,5,0,10,36,29,1702,17,1714,624,2041,1731,310,710,1021
"886","2010",42101008500,42,101,6313,230,5762,51,88,8,45,129,28059,2605,99,2398,18,21,2,13,54,43,2562,91,2514,1119,3171,2605,566,1433,1172
"887","2010",42101008601,42,101,2947,1430,1076,20,293,1,28,99,37449,1416,716,516,10,112,0,17,45,57,1359,681,735,932,1637,1416,221,1081,335
"888","2010",42101008602,42,101,3010,328,2421,24,106,0,47,84,29472,1345,142,1104,10,35,0,18,36,44,1301,131,1214,712,1548,1345,203,1039,306
"889","2010",42101008701,42,101,4147,2148,673,16,1060,5,71,174,33880,1983,1107,343,4,411,3,32,83,94,1889,1061,922,1432,2116,1983,133,1724,259
"890","2010",42101008702,42,101,3036,1821,393,6,667,1,46,102,24808,1512,924,165,0,360,0,21,42,72,1440,883,629,1265,1598,1512,86,1372,140
"891","2010",42101008801,42,101,988,555,91,2,298,0,9,33,20543,184,84,9,0,85,0,1,5,10,174,77,107,165,190,184,6,184,0
"892","2010",42101008802,42,101,6983,3898,806,10,1890,4,67,308,10584,1798,980,175,7,536,2,22,76,97,1701,913,885,1616,1927,1798,129,1761,37
"893","2010",42101009000,42,101,5576,3937,444,16,956,2,75,146,20635,1413,947,145,7,256,0,19,39,44,1369,921,492,1212,1528,1413,115,1291,122
"894","2010",42101009100,42,101,2803,1140,1171,7,361,0,38,86,15119,1535,579,678,2,211,0,22,43,48,1487,565,970,1209,1746,1535,211,1313,222
"895","2010",42101009200,42,101,2884,345,2223,12,188,3,28,85,22264,1220,163,956,2,55,1,12,31,30,1190,157,1063,612,1488,1220,268,842,378
"896","2010",42101009300,42,101,4221,79,3974,21,27,1,32,87,23264,1711,32,1617,13,7,1,10,31,35,1676,28,1683,731,2217,1711,506,855,856
"897","2010",42101009400,42,101,3827,28,3687,9,8,0,21,74,19433,1724,16,1662,6,2,0,8,30,24,1700,14,1710,858,1984,1724,260,1138,586
"898","2010",42101009500,42,101,3313,18,3180,23,4,2,22,64,17384,1299,6,1250,9,1,2,6,25,17,1282,6,1293,504,1587,1299,288,654,645
"899","2010",42101009600,42,101,4238,78,4000,20,27,0,13,100,20777,1686,33,1590,8,15,0,5,35,23,1663,28,1658,635,2059,1686,373,803,883
"900","2010",42101009801,42,101,2184,250,1807,4,41,0,22,60,37361,886,139,710,0,17,0,5,15,11,875,133,753,309,976,886,90,305,581
"901","2010",42101009802,42,101,5475,622,4605,6,104,3,29,106,50769,2169,353,1738,4,35,1,7,31,42,2127,336,1833,684,2261,2169,92,529,1640
"902","2010",42101010000,42,101,4366,488,3665,25,63,3,61,61,39474,1636,250,1311,12,14,1,20,28,48,1588,237,1399,589,1804,1636,168,570,1066
"903","2010",42101010100,42,101,5459,109,5149,24,39,0,42,96,25764,2209,49,2091,12,9,0,9,39,33,2176,42,2167,891,2643,2209,434,889,1320
"904","2010",42101010200,42,101,3187,21,3075,19,7,1,15,49,16622,1281,11,1237,6,2,0,2,23,12,1269,10,1271,523,1485,1281,204,726,555
"905","2010",42101010300,42,101,2449,20,2331,9,14,0,11,64,27321,964,8,924,5,5,0,2,20,19,945,5,959,374,1200,964,236,472,492
"906","2010",42101010400,42,101,3332,96,3125,11,6,0,36,58,34432,1171,17,1121,4,0,0,11,18,14,1157,15,1156,462,1477,1171,306,598,573
"907","2010",42101010500,42,101,3746,105,3493,19,20,0,30,79,16445,1489,23,1422,7,4,0,12,21,28,1461,21,1468,777,1666,1489,177,1054,435
"908","2010",42101010600,42,101,1476,42,1331,4,35,0,11,53,19770,666,20,611,3,10,0,5,17,9,657,18,648,374,816,666,150,462,204
"909","2010",42101010700,42,101,3562,78,3388,19,10,0,24,43,20292,1330,27,1261,10,4,0,10,18,26,1304,23,1307,584,1702,1330,372,890,440
"910","2010",42101010800,42,101,3611,260,3154,17,47,1,35,97,14924,1362,110,1170,11,16,1,15,39,39,1323,102,1260,564,1807,1362,445,853,509
"911","2010",42101010900,42,101,2313,414,1747,17,74,3,14,44,18411,879,151,677,6,27,1,5,12,22,857,144,735,448,1034,879,155,631,248
"912","2010",42101011000,42,101,3470,108,3248,9,7,1,30,67,20926,1453,52,1365,4,3,0,10,19,28,1425,45,1408,680,1846,1453,393,928,525
"913","2010",42101011100,42,101,3712,80,3496,22,37,1,24,52,18489,1399,31,1322,10,10,1,5,20,22,1377,29,1370,579,1753,1399,354,697,702
"914","2010",42101011200,42,101,5494,47,5250,29,17,0,17,134,24290,2076,17,1997,12,10,0,4,36,24,2052,15,2061,714,2455,2076,379,765,1311
"915","2010",42101011300,42,101,2917,29,2780,8,15,0,10,75,40435,1184,9,1142,2,3,0,3,25,16,1168,7,1177,437,1350,1184,166,366,818
"916","2010",42101011400,42,101,6126,159,5700,38,51,0,37,141,31716,2564,77,2396,14,14,0,12,51,46,2518,71,2493,1030,2926,2564,362,1090,1474
"917","2010",42101011500,42,101,4282,390,3706,14,40,1,39,92,52083,1580,212,1309,5,13,1,12,28,41,1539,202,1378,481,1696,1580,116,376,1204
"918","2010",42101011700,42,101,1931,1120,716,5,29,0,23,38,50417,378,104,252,2,3,0,3,14,7,371,100,278,145,401,378,23,92,286
"919","2010",42101011800,42,101,5621,156,5261,27,29,3,40,105,43396,2186,60,2056,9,8,1,11,41,25,2161,57,2129,709,2340,2186,154,446,1740
"920","2010",42101011900,42,101,5195,149,4816,25,35,3,40,127,36467,2168,64,2014,14,12,2,11,51,37,2131,59,2109,930,2431,2168,263,1026,1142
"921","2010",42101012000,42,101,1947,744,1076,8,51,1,21,46,43750,702,160,499,4,16,1,5,17,19,683,155,547,376,760,702,58,372,330
"922","2010",42101012100,42,101,2547,650,1702,9,108,0,19,59,34837,1190,289,803,6,60,0,6,26,15,1175,283,907,732,1588,1190,398,717,473
"923","2010",42101012201,42,101,2911,1218,1102,9,437,0,36,109,14939,2053,887,809,8,271,0,17,61,61,1992,850,1203,1647,2409,2053,356,2050,3
"924","2010",42101012203,42,101,1120,457,341,3,255,0,29,35,22036,672,312,171,0,153,0,16,20,21,651,304,368,554,894,672,222,670,2
"925","2010",42101012204,42,101,3564,924,2393,8,112,2,25,100,41528,1774,493,1158,3,59,0,11,50,40,1734,478,1296,1104,1925,1774,151,808,966
"926","2010",42101012500,42,101,5210,3616,584,11,801,2,70,126,52182,3302,2371,352,7,460,1,40,71,170,3132,2263,1039,2642,3555,3302,253,2755,547
"927","2010",42101013100,42,101,1529,289,1114,6,43,2,29,46,29458,682,175,451,4,22,2,14,14,38,644,164,518,347,785,682,103,487,195
"928","2010",42101013200,42,101,2914,297,2365,13,97,2,75,65,18607,963,76,804,8,33,1,27,14,64,899,58,905,458,1025,963,62,757,206
"929","2010",42101013300,42,101,2854,1422,1100,10,125,2,109,86,48647,1427,839,415,6,77,2,49,39,104,1323,801,626,1000,1637,1427,210,1122,305
"930","2010",42101013401,42,101,2288,2110,80,4,62,1,4,27,68641,1419,1319,55,3,33,0,1,8,34,1385,1291,128,954,1567,1419,148,543,876
"931","2010",42101013402,42,101,2922,2207,330,11,130,1,150,93,72083,1641,1295,171,3,66,1,57,48,138,1503,1235,406,1183,1730,1641,89,1119,522
"932","2010",42101013500,42,101,3222,1687,1267,6,78,0,110,74,58295,1401,829,484,1,32,0,37,18,87,1314,788,613,704,1582,1401,181,637,764
"933","2010",42101013601,42,101,2677,2388,86,0,117,0,18,68,98452,1480,1335,53,0,62,0,7,23,46,1434,1300,180,907,1580,1480,100,521,959
"934","2010",42101013602,42,101,3503,2997,273,5,115,0,25,88,76186,1798,1572,128,2,58,0,12,26,53,1745,1540,258,1072,1929,1798,131,692,1106
"935","2010",42101013700,42,101,4813,833,3716,7,80,3,45,129,25582,1993,425,1477,3,28,0,15,45,57,1936,409,1584,922,2461,1993,468,985,1008
"936","2010",42101013800,42,101,2061,127,1828,6,19,0,34,47,26500,827,67,728,2,5,0,12,13,19,808,64,763,363,1085,827,258,447,380
"937","2010",42101013900,42,101,3764,476,3106,10,32,2,57,81,15542,1287,138,1096,3,10,0,11,29,47,1240,123,1164,616,1465,1287,178,1104,183
"938","2010",42101014000,42,101,3010,439,2306,12,120,4,59,70,31684,1268,196,962,7,47,1,30,25,59,1209,176,1092,785,1561,1268,293,1021,247
"939","2010",42101014100,42,101,2094,272,1594,9,70,0,102,47,19808,937,145,663,4,36,0,67,22,137,800,102,835,511,1025,937,88,745,192
"940","2010",42101014200,42,101,3570,2825,296,1,149,1,168,130,68529,1813,1492,140,1,64,0,59,57,150,1663,1419,394,1203,2063,1813,250,1106,707
"941","2010",42101014300,42,101,1439,1252,66,1,53,1,26,40,57024,680,602,33,1,17,0,10,17,40,640,580,100,395,802,680,122,283,397
"942","2010",42101014400,42,101,3105,1726,589,22,63,1,523,181,34091,1307,785,205,12,21,0,224,60,486,821,590,717,695,1561,1307,254,704,603
"943","2010",42101014500,42,101,2464,587,1494,10,106,1,201,65,14286,659,45,504,5,11,0,74,20,131,528,13,646,265,713,659,54,472,187
"944","2010",42101014600,42,101,4289,1668,2237,16,210,1,58,99,22526,1163,212,877,6,42,0,8,18,29,1134,202,961,660,1192,1163,29,630,533
"945","2010",42101014700,42,101,3939,1813,1695,2,227,1,69,132,8980,958,366,477,1,51,0,20,43,50,908,351,607,668,1170,958,212,779,179
"946","2010",42101014800,42,101,785,21,707,1,31,0,7,18,11450,372,10,337,1,16,0,3,5,9,363,8,364,215,446,372,74,280,92
"947","2010",42101014900,42,101,3967,58,3775,15,19,0,25,75,21277,1633,25,1555,5,7,0,11,30,36,1597,19,1614,737,2099,1633,466,878,755
"948","2010",42101015101,42,101,2038,23,1959,7,6,3,13,27,17146,782,12,747,5,2,1,4,11,8,774,11,771,342,1097,782,315,465,317
"949","2010",42101015102,42,101,4269,28,4125,22,14,0,26,54,12316,1794,7,1747,10,5,0,7,18,28,1766,5,1789,773,2274,1794,480,1132,662
"950","2010",42101015200,42,101,6133,122,5776,18,20,1,55,141,15394,1936,40,1818,6,8,1,18,45,39,1897,37,1899,555,2372,1936,436,1371,565
"951","2010",42101015300,42,101,4962,2293,2254,6,266,0,42,101,10375,1434,518,808,1,68,0,14,25,46,1388,497,937,998,1783,1434,349,1131,303
"952","2010",42101015600,42,101,1741,536,425,28,29,1,658,64,16875,607,207,136,12,8,1,220,23,378,229,83,524,250,705,607,98,356,251
"953","2010",42101015700,42,101,2641,1328,325,35,33,1,766,153,26445,936,492,106,15,15,0,270,38,533,403,290,646,365,1099,936,163,434,502
"954","2010",42101015800,42,101,5684,5181,128,6,123,0,91,155,44222,2598,2409,57,2,47,0,33,50,93,2505,2359,239,1406,2884,2598,286,976,1622
"955","2010",42101016000,42,101,7002,6270,197,15,159,10,153,198,42994,2854,2617,72,6,63,3,47,46,111,2743,2570,284,1285,3205,2854,351,972,1882
"956","2010",42101016100,42,101,5590,2929,672,42,776,1,930,240,24091,1945,1168,187,15,229,0,283,63,493,1452,1021,924,811,2241,1945,296,1000,945
"957","2010",42101016200,42,101,2225,564,535,30,36,1,929,130,17314,769,223,169,9,7,1,314,46,580,189,40,729,268,897,769,128,511,258
"958","2010",42101016300,42,101,3248,1069,599,18,215,0,1191,156,12232,1031,372,162,5,69,0,370,53,774,257,63,968,299,1224,1031,193,559,472
"959","2010",42101016400,42,101,4564,978,1902,45,23,0,1361,255,13364,1485,353,576,14,7,0,447,88,918,567,22,1463,453,1739,1485,254,878,607
"960","2010",42101016500,42,101,2758,78,2522,9,12,0,96,41,13649,989,33,902,4,3,0,31,16,60,929,19,970,345,1218,989,229,620,369
"961","2010",42101016600,42,101,1788,262,1352,4,62,0,58,50,13750,586,69,474,2,13,0,11,17,21,565,66,520,305,729,586,143,411,175
"962","2010",42101016701,42,101,3055,71,2884,25,7,0,19,49,21987,1171,26,1104,8,3,0,5,25,17,1154,23,1148,471,1558,1171,387,550,621
"963","2010",42101016702,42,101,2903,180,2588,13,35,1,37,49,17076,1119,47,1014,7,11,0,15,25,30,1089,45,1074,513,1423,1119,304,638,481
"964","2010",42101016800,42,101,3935,55,3768,15,15,0,19,63,29375,1515,11,1469,6,3,0,6,20,23,1492,9,1506,607,1932,1515,417,660,855
"965","2010",42101016901,42,101,3466,32,3344,16,9,1,20,44,24313,1364,14,1316,7,3,0,9,15,20,1344,11,1353,527,1791,1364,427,582,782
"966","2010",42101016902,42,101,5524,35,5348,15,2,0,23,101,23427,2191,13,2126,6,2,0,8,36,33,2158,10,2181,863,2814,2191,623,1001,1190
"967","2010",42101017000,42,101,2953,567,2240,7,57,1,47,34,22413,1216,315,833,1,28,1,19,19,47,1169,300,916,606,1375,1216,159,812,404
"968","2010",42101017100,42,101,4047,36,3899,5,2,1,40,64,25551,1570,16,1520,4,1,1,9,19,22,1548,16,1554,527,1809,1570,239,541,1029
"969","2010",42101017201,42,101,3194,36,3065,13,10,0,30,40,19816,1289,11,1243,5,7,0,7,16,21,1268,9,1280,505,1536,1289,247,485,804
"970","2010",42101017202,42,101,4056,59,3896,11,7,0,32,51,19967,1593,19,1540,4,3,0,5,22,27,1566,9,1584,602,1986,1593,393,581,1012
"971","2010",42101017300,42,101,3165,103,2917,12,22,1,55,55,20036,1164,21,1102,3,5,0,12,21,24,1140,19,1145,439,1363,1164,199,530,634
"972","2010",42101017400,42,101,2419,49,2201,3,12,2,95,57,19750,918,13,848,3,4,2,27,21,46,872,7,911,369,1115,918,197,484,434
"973","2010",42101017500,42,101,7016,1726,2214,221,23,2,2544,286,14768,2274,570,748,76,8,2,776,94,1570,704,40,2234,655,2603,2274,329,1125,1149
"974","2010",42101017601,42,101,5562,2225,652,167,34,7,2108,369,12039,1834,770,199,56,10,2,688,109,1664,170,53,1781,581,2097,1834,263,1052,782
"975","2010",42101017602,42,101,3914,1421,708,88,46,1,1417,233,17535,1199,471,200,31,11,1,414,71,962,237,78,1121,348,1371,1199,172,637,562
"976","2010",42101017701,42,101,3705,870,1168,335,122,6,1047,157,19796,1088,287,341,106,41,2,276,35,595,493,138,950,254,1352,1088,264,680,408
"977","2010",42101017702,42,101,5076,1477,1077,292,136,2,1785,307,16036,1544,477,326,90,42,1,527,81,1028,516,186,1358,408,1824,1544,280,864,680
"978","2010",42101017800,42,101,6704,2114,1936,42,204,12,2023,373,20586,2059,749,554,13,57,2,596,88,918,1141,550,1509,641,2518,2059,459,1240,819
"979","2010",42101017900,42,101,6313,3160,1460,52,63,0,1269,309,23516,2095,1228,433,13,20,0,335,66,553,1542,1094,1001,669,2415,2095,320,963,1132
"980","2010",42101018001,42,101,2586,2399,63,6,26,1,42,49,33611,1093,1025,22,3,17,1,16,9,53,1040,995,98,480,1202,1093,109,443,650
"981","2010",42101018002,42,101,5451,5283,33,5,30,0,41,59,34966,2390,2328,15,3,13,0,12,19,50,2340,2293,97,1027,2630,2390,240,707,1683
"982","2010",42101018300,42,101,4313,4194,24,7,17,0,9,62,44742,1664,1639,7,1,5,0,3,9,16,1648,1626,38,558,1768,1664,104,259,1405
"983","2010",42101018400,42,101,2260,2152,9,6,16,1,26,50,42639,869,838,2,2,3,0,9,15,18,851,831,38,287,921,869,52,223,646
"984","2010",42101018800,42,101,8322,2896,2453,61,99,7,2373,433,23237,2483,1041,669,19,26,1,636,91,998,1485,822,1661,719,2849,2483,366,1302,1181
"985","2010",42101019000,42,101,7543,2451,1859,113,348,13,2382,377,27955,2403,903,581,32,99,2,686,100,1196,1207,571,1832,619,2568,2403,165,1005,1398
"986","2010",42101019100,42,101,7937,3003,1106,35,852,1,2517,423,29583,2634,1178,361,12,226,0,747,110,1360,1274,726,1908,686,2777,2634,143,648,1986
"987","2010",42101019200,42,101,7972,2347,2173,367,264,10,2438,373,21816,2333,781,592,113,69,2,677,99,1377,956,370,1963,551,2707,2333,374,1220,1113
"988","2010",42101019501,42,101,4927,1961,830,89,40,2,1734,271,13400,1584,668,232,29,13,1,559,82,1324,260,85,1499,456,1741,1584,157,921,663
"989","2010",42101019502,42,101,3675,1436,557,117,40,3,1347,175,17679,1132,463,158,37,11,1,411,51,933,199,79,1053,283,1291,1132,159,577,555
"990","2010",42101019700,42,101,7001,1428,2478,79,102,1,2514,399,21219,2127,469,755,21,27,1,733,121,1314,813,79,2048,501,2316,2127,189,913,1214
"991","2010",42101019800,42,101,6195,1190,2270,57,167,13,2173,325,21273,1925,387,752,16,50,4,637,79,1127,798,55,1870,483,2163,1925,238,879,1046
"992","2010",42101019900,42,101,4419,766,1809,48,13,0,1623,160,19697,1413,263,602,20,5,0,481,42,786,627,46,1367,418,1661,1413,248,709,704
"993","2010",42101020000,42,101,1265,107,1020,8,79,0,31,20,28646,589,61,452,3,51,0,10,12,25,564,54,535,337,787,589,198,420,169
"994","2010",42101020101,42,101,3547,92,3289,9,36,0,41,80,25034,1562,42,1453,6,12,0,19,30,51,1511,33,1529,798,2055,1562,493,1046,516
"995","2010",42101020102,42,101,3353,81,3130,12,14,0,36,80,31149,1317,28,1234,5,4,0,15,31,43,1274,20,1297,584,1678,1317,361,624,693
"996","2010",42101020200,42,101,5189,159,4848,19,13,2,31,117,21068,1961,24,1876,9,6,0,11,35,34,1927,20,1941,879,2550,1961,589,1016,945
"997","2010",42101020300,42,101,2769,140,2429,18,24,1,85,72,26071,1059,43,955,6,8,1,22,24,45,1014,36,1023,448,1340,1059,281,543,516
"998","2010",42101020400,42,101,3050,81,2829,8,16,4,46,66,30740,1130,24,1060,4,8,0,17,17,37,1093,16,1114,398,1392,1130,262,476,654
"999","2010",42101020500,42,101,2819,104,2549,11,100,0,12,43,20286,1273,56,1118,6,71,0,4,18,14,1259,53,1220,627,1416,1273,143,659,614
"1000","2010",42101020600,42,101,1819,1002,610,2,142,3,16,44,48875,875,449,322,1,85,2,4,12,30,845,432,443,524,990,875,115,609,266
"1001","2010",42101020700,42,101,5841,4674,776,6,197,0,39,149,66373,2505,2055,329,3,69,0,12,37,62,2443,2012,493,1369,2684,2505,179,953,1552
"1002","2010",42101020800,42,101,1971,1131,593,7,161,0,25,54,36218,1146,624,373,6,99,0,10,34,55,1091,588,558,897,1403,1146,257,790,356
"1003","2010",42101020900,42,101,2910,2596,128,4,88,0,12,82,61625,1368,1256,47,2,36,0,5,22,28,1340,1232,136,840,1463,1368,95,680,688
"1004","2010",42101021000,42,101,4917,4578,149,9,83,3,24,71,67132,2338,2210,66,2,33,1,7,19,43,2295,2178,160,1521,2528,2338,190,1112,1226
"1005","2010",42101021100,42,101,2327,2011,181,3,70,0,10,52,66964,1114,968,98,1,30,0,4,13,20,1094,956,158,552,1218,1114,104,374,740
"1006","2010",42101021200,42,101,2245,1946,153,1,80,0,22,43,62547,1060,927,78,0,37,0,6,12,29,1031,906,154,580,1134,1060,74,377,683
"1007","2010",42101021300,42,101,3551,3195,201,2,40,0,49,64,58386,1551,1438,60,1,22,0,14,16,41,1510,1419,132,869,1651,1551,100,676,875
"1008","2010",42101021400,42,101,3880,3450,258,6,64,3,22,77,59167,1809,1638,94,2,33,1,7,34,51,1758,1601,208,1269,2001,1809,192,1009,800
"1009","2010",42101021500,42,101,3857,3519,160,3,81,0,22,72,69855,1765,1623,74,2,38,0,6,22,40,1725,1591,174,1030,1924,1765,159,748,1017
"1010","2010",42101021600,42,101,1826,1539,166,5,68,0,14,34,49245,896,744,94,2,34,0,5,17,24,872,730,166,496,1016,896,120,507,389
"1011","2010",42101021700,42,101,5772,4911,474,17,203,1,47,119,65286,2449,2125,203,4,66,0,17,34,62,2387,2091,358,898,2571,2449,122,464,1985
"1012","2010",42101021800,42,101,4259,3311,564,6,226,2,46,104,52663,2173,1737,275,2,106,0,19,34,72,2101,1692,481,1359,2323,2173,150,1602,571
"1013","2010",42101021900,42,101,1432,1300,80,2,25,0,8,17,77644,689,615,50,1,15,0,2,6,14,675,605,84,327,721,689,32,79,610
"1014","2010",42101022000,42,101,1681,1437,152,0,57,2,4,29,73864,718,621,65,0,24,1,1,6,6,712,616,102,332,797,718,79,233,485
"1015","2010",42101023100,42,101,1262,1161,41,1,24,0,8,27,106927,526,490,20,0,9,0,1,6,16,510,476,50,185,562,526,36,193,333
"1016","2010",42101023500,42,101,1161,668,431,7,19,0,6,30,76548,540,308,211,5,4,0,4,8,6,534,306,234,241,577,540,37,172,368
"1017","2010",42101023600,42,101,2619,1492,984,5,38,0,19,81,77356,1095,659,389,3,15,0,5,24,28,1067,643,452,466,1165,1095,70,395,700
"1018","2010",42101023700,42,101,4566,1359,2929,14,39,1,49,175,44077,2162,709,1353,6,13,1,18,62,63,2099,686,1476,1225,2347,2162,185,1273,889
"1019","2010",42101023800,42,101,4391,1293,2825,23,46,0,37,167,33175,2077,610,1366,15,25,0,18,43,52,2025,599,1478,1256,2398,2077,321,1305,772
"1020","2010",42101023900,42,101,1777,341,1299,9,73,1,10,44,29346,1143,234,830,6,40,1,5,27,29,1114,224,919,848,1321,1143,178,1013,130
