"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"272","1970",34015501206,34,15,1074.458,1051.262,10.33983,NA,NA,NA,1.56458,NA,12776.1122345804,288.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.1341,288.631,8.503149,44.55651,244.0745
"273","1970",34015501208,34,15,1983.703,1940.877,19.08977,NA,NA,NA,2.888583,NA,12776.1122345804,532.8807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.5796,532.8807,15.69884,82.26182,450.619
"274","1970",34015501209,34,15,2680.685,2616.085,27.78153,NA,NA,NA,3.671015,NA,12719.1533030465,719.8187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.2639,719.8187,20.44521,108.6689,611.1498
"275","1970",34015501210,34,15,905.7114,886.1579,8.715931,NA,NA,NA,1.318858,NA,12776.1122345804,243.3006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.4683,243.3006,7.167713,37.55878,205.7419
"276","1970",34015501212,34,15,966.735,945.8641,9.30318,NA,NA,NA,1.407718,NA,12776.1122345804,259.6934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.344,259.6934,7.650651,40.08936,219.604
"277","1970",34015501213,34,15,1091.396,1067.834,10.50283,NA,NA,NA,1.589244,NA,12776.1122345804,293.1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.8181,293.1809,8.637203,45.2589,247.922
"278","1970",34015501301,34,15,4416.98,4316.216,22.40598,NA,NA,NA,24.10373,NA,12195.7504947435,1423.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463.985,1423.079,40.90599,390.0158,1033.064
"279","1970",34015501302,34,15,1685.114,1646.67,8.543037,NA,NA,NA,9.200194,NA,12195.3784709015,542.9757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.5832,542.9757,15.60745,148.846,394.1297
"280","1970",34015501303,34,15,4157.802,4062.948,21.07885,NA,NA,NA,22.7003,NA,12195.3784709015,1339.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.232,1339.723,38.5095,367.2584,972.4645
"281","1970",34015501402,34,15,5173.723,4327.265,724.776,NA,NA,NA,17.30488,NA,11559.3035493197,1413.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.538,1413.64,43.89839,470.7274,942.9124
"282","1970",34015501403,34,15,3266.065,2731.946,457.31,NA,NA,NA,10.9004,NA,11562.3750430886,892.3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.9434,892.3121,27.63126,297.3529,594.9593
"283","1970",34015501404,34,15,1067.988,893.3335,149.5382,NA,NA,NA,3.564382,NA,11562.3750430886,291.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.8172,291.782,9.035291,97.23302,194.5489
"284","1970",34015501405,34,15,1585.068,1325.852,221.939,NA,NA,NA,5.290122,NA,11562.3750430886,433.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.4616,433.0518,13.40984,144.3096,288.7422
"285","1970",34015501406,34,15,1785.941,1493.875,250.065,NA,NA,NA,5.960528,NA,11562.3750430886,487.9316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.0409,487.9316,15.10926,162.5977,325.334
"286","1970",34015501500,34,15,5200.313,4343.82,664.4246,NA,NA,NA,27.02276,NA,10075.6444718545,1505.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1661.06,1505.995,155.065,278.7872,1227.208
"287","1970",34015501603,34,15,2751.711,2616.844,85.62971,NA,NA,NA,5.99408,NA,10808.2486551106,844.7371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.8364,844.7371,44.09929,262.0269,582.7101
"288","1970",34015501604,34,15,3675.289,3495.156,114.3703,NA,NA,NA,8.00592,NA,10808.2486551106,1128.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.164,1128.263,58.90073,349.9731,778.2898
"289","1970",34015501605,34,15,3757.156,2891.103,771.1902,NA,NA,NA,38.33833,NA,9091.91468253969,1123.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.047,1123.608,119.4386,133.6926,989.9154
"290","1970",34015501606,34,15,1822.375,1402.303,374.0588,NA,NA,NA,18.59566,NA,9091.91468253969,544.9958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.9285,544.9958,57.93261,64.8464,480.1494
"291","1970",34015501608,34,15,1218.678,938.0107,249.853,NA,NA,NA,12.41667,NA,9094.76723740204,364.4199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.154,364.4199,38.73404,43.43224,320.9877
"292","1970",34015501609,34,15,846.109,651.2463,173.469,NA,NA,NA,8.620705,NA,9094.76723740204,253.0111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.9035,253.0111,26.89241,30.15433,222.8568
"293","1970",34015501701,34,15,2064.516,1747.375,249.8546,NA,NA,NA,2.296458,NA,10408.3038086803,593.1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.4592,593.1751,36.28403,78.99816,514.177
"294","1970",34015501702,34,15,3201.259,2709.454,387.4741,NA,NA,NA,3.56598,NA,10408.0630591178,919.7898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.0601,919.7898,56.2703,122.4938,797.296
"295","1970",34015501703,34,15,2005.221,1697.189,242.6786,NA,NA,NA,2.230501,NA,10408.3038086802,576.1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.3804,576.1385,35.24191,76.72925,499.4093
"296","1970",34015501704,34,15,1719.562,1455.411,208.1072,NA,NA,NA,1.91275,NA,10408.3038086802,494.0633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.2848,494.0633,30.22147,65.7986,428.2647
"297","1970",34015501800,34,15,1536,1404,104,NA,NA,NA,0,NA,10900.8219178082,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,455,24,103,352
"298","1970",34015501900,34,15,2655.089,1949.872,659.2691,NA,NA,NA,17.97986,NA,8718.02966215482,816.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962.9396,816.1035,146.8362,136.8497,679.2538
"299","1970",34015502001,34,15,1217.691,1088.189,99.75865,NA,NA,NA,1.796905e-07,NA,11168.7854510844,354.1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.0344,354.1877,17.84674,88.77586,265.4118
"300","1970",34015502002,34,15,1441.552,1288.242,118.0978,NA,NA,NA,2.127339e-07,NA,11168.7903528686,419.3015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.4291,419.3015,21.12759,105.0962,314.2053
"301","1970",34015502100,34,15,1161.774,1022.687,139.0595,NA,NA,NA,5.459275e-05,NA,10782.6252682755,323.2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.2467,323.2291,12.01763,54.06871,269.1604
"302","1970",34015502200,34,15,1111.084,886.9706,224.0956,NA,NA,NA,0,NA,9550.00484124876,297.3123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.3218,297.3123,97.00948,97.06842,200.2439
"303","1970",34015502300,34,15,2352,1832,511,NA,NA,NA,9,NA,9864.14062500001,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,773,31,349,424
"304","1970",34015502400,34,15,1769,1580,135,NA,NA,NA,0,NA,10804.9126637555,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,543,82,136,407
"305","1970",42017100102,42,17,3454,3284,10,NA,NA,NA,3,NA,13989.7931654676,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467,1336,131,986,350
"306","1970",42017100103,42,17,2003.663,1930.322,4.853443,NA,NA,NA,5.662351,NA,11521.3084603258,611.8035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.2853,611.8035,13.4818,180.3863,431.4172
"307","1970",42017100104,42,17,2346.395,2260.509,5.683636,NA,NA,NA,6.630909,NA,11521.3084603258,716.4539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.2418,716.4539,15.78788,211.2418,505.2121
"308","1970",42017100105,42,17,3080.942,2968.169,7.462921,NA,NA,NA,8.70674,NA,11521.3084603258,940.7426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.4729,940.7426,20.73032,277.3719,663.3707
"309","1970",42017100201,42,17,5050.915,4042.266,970.6272,NA,NA,NA,4.021762,NA,10253.8134585279,1619.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664.688,1619.701,44.98766,385.245,1234.456
"310","1970",42017100206,42,17,1264.766,1179.846,75.43428,NA,NA,NA,0,NA,12928.955453149,318.4501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.7114,318.4501,16.26128,38.3947,280.0554
"311","1970",42017100207,42,17,4664.738,4587.143,7.309739,NA,NA,NA,0,NA,11191.1432444645,1493.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.378,1493.998,152.3799,836.1217,657.8765
"312","1970",42017100208,42,17,3631.262,3570.858,5.690261,NA,NA,NA,0,NA,11191.1432444646,1163.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1281.622,1163.002,118.62,650.8783,512.1235
"313","1970",42017100209,42,17,2510.993,2390.623,47.81246,NA,NA,NA,8.388151,NA,12443.3477722772,758.7083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817.8448,758.7083,59.13649,315.3945,443.3138
"314","1970",42017100210,42,17,3475.997,3309.367,66.18734,NA,NA,NA,11.61181,NA,12443.3477722773,1050.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132.152,1050.289,81.86336,436.6042,613.6844
"315","1970",42017100211,42,17,809.4551,755.106,48.27821,NA,NA,NA,0,NA,12928.955453149,203.8092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.2165,203.8092,10.40728,24.57274,179.2365
"316","1970",42017100212,42,17,717.9404,669.7358,42.82001,NA,NA,NA,0,NA,12928.955453149,180.7671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.9978,180.7671,9.230654,21.79462,158.9725
"317","1970",42017100302,42,17,5372.664,5213.233,42.18721,NA,NA,NA,11.99373,NA,10226.2374125571,1600.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639.967,1600.907,39.05904,230.722,1370.186
"318","1970",42017100303,42,17,7170.955,5007.774,2008.373,NA,NA,NA,12.98302,NA,10247.9784554626,1951.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2034.809,1951.908,82.90083,771.1229,1180.785
"319","1970",42017100304,42,17,2551,2389,44,NA,NA,NA,39,NA,8974.85955056179,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,920,96,577,343
"320","1970",42017100306,42,17,3578.086,3470.349,10.97697,NA,NA,NA,27.23915,NA,10628.339991123,997.6848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.616,997.6848,32.93093,287.4341,710.2507
"321","1970",42017100307,42,17,5222.924,5065.661,16.02323,NA,NA,NA,39.76088,NA,10628.34392135,1456.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504.388,1456.318,48.0694,419.5673,1036.751
"322","1970",42017100401,42,17,8952.132,8639.063,174.0103,NA,NA,NA,34,NA,11911.5739133382,2117.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2139.355,2117.299,22.05635,444.5912,1672.708
"323","1970",42017100402,42,17,9447,9248,56,NA,NA,NA,71,NA,12290.7936507936,2334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2361,2334,27,497,1837
"324","1970",42017100403,42,17,2846.838,1527.913,1233.93,NA,NA,NA,14.99915,NA,9826.5129682997,744.9576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.9558,744.9576,31.99821,76.99562,667.962
"325","1970",42017100404,42,17,9294.3,9019,84.5562,NA,NA,NA,37.36204,NA,12010.5550500455,2410.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2458.029,2410.835,47.19411,445.3949,1965.44
"326","1970",42017100406,42,17,1083.314,1075.861,0.0461752,NA,NA,NA,0.06977171,NA,10811.153538634,354.2263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.8742,354.2263,6.647958,244.0688,110.1575
"327","1970",42017100407,42,17,2116.828,2063.125,0.9488232,NA,NA,NA,0.9854417,NA,12203.3849807819,511.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.7225,511.434,4.288523,33.38538,478.0486
"328","1970",42017100408,42,17,9765.714,9518.003,4.101173,NA,NA,NA,4.101173,NA,12204.3663471778,2358.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2377.86,2358.175,19.68559,151.7434,2206.431
"329","1970",42017100500,42,17,3173.557,3145.885,2.490276,NA,NA,NA,0.01609825,NA,10129.8048348548,1094.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117.053,1094.959,22.09354,312.8246,782.1348
"330","1970",42017100600,42,17,4811.807,4467.656,241.3099,NA,NA,NA,0.006269417,NA,9016.59936234695,1596.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675.578,1596.048,79.53026,797.5222,798.5258
"331","1970",42017100700,42,17,4101.018,3445.452,523.6396,NA,NA,NA,0.0008838422,NA,10293.8463219515,1188.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.594,1188.177,34.41633,364.8083,823.369
"332","1970",42017100803,42,17,6897.221,6760.547,0.1756543,NA,NA,NA,0.2634815,NA,13835.3931426399,1690.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1712.844,1690.227,22.61723,288.0348,1402.192
"333","1970",42017100804,42,17,5028.153,5009.525,0,NA,NA,NA,13.39706,NA,20015.9483825034,1142.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.79,1142.644,8.145622,1.495607,23.14882
"334","1970",42017100805,42,17,8151.995,8030.367,0.007268833,NA,NA,NA,29.61333,NA,13238.615001404,1841.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852.5,1841.515,10.98528,113.003,1728.512
"335","1970",42017100807,42,17,1358.927,1342.308,11.40263,NA,NA,NA,0.2311641,NA,13918.83372278,269.4323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.6381,269.4323,5.205808,43.38443,226.0479
"336","1970",42017100808,42,17,697.537,669.1108,0.03917743,NA,NA,NA,0.01686973,NA,16946.4653308139,167.1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.5771,167.1162,5.460927,25.19118,141.925
"337","1970",42017100809,42,17,589.6295,566.2984,0.2103137,NA,NA,NA,0.1620748,NA,17248.2286672832,142.3242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.7762,142.3242,4.452022,20.79581,121.5284
"338","1970",42017100811,42,17,1494.722,1473.442,0,NA,NA,NA,0,NA,11812.0020429009,474.1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.5521,474.1231,20.42899,221.3142,252.8089
"339","1970",42017100900,42,17,4524.403,4479.705,0.05838646,NA,NA,NA,4.963123,NA,11131.5619900083,1272.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313.622,1272.955,40.66695,127.1379,1145.818
"340","1970",42017101100,42,17,2406.782,2338.784,24.93806,NA,NA,NA,0.01233457,NA,11493.6088605976,697.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.3765,697.238,16.13846,211.5661,485.6718
"341","1970",42017101401,42,17,4590.131,4497.846,0.2219914,NA,NA,NA,31.00792,NA,14281.6714798961,1360.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.141,1360.13,13.01113,85.14199,1274.988
"342","1970",42017101403,42,17,3216.598,3176.696,0,NA,NA,NA,10.9695,NA,12828.1509645536,923.7882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957.6943,923.7882,33.90606,64.84599,858.9423
"343","1970",42017101404,42,17,4727.325,4645.381,7.710439,NA,NA,NA,9.639354,NA,12260.9446351134,1395.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429.392,1395.655,33.73763,458.8111,936.8436
"344","1970",42017101405,42,17,5090.691,5000.372,10.45557,NA,NA,NA,10.36982,NA,12255.1663866554,1503.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539.715,1503.351,36.36336,494.0385,1009.313
"345","1970",42017101503,42,17,3244.437,3175.491,15.98737,NA,NA,NA,6.994473,NA,15676.7339218158,816.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816.355,816.355,-5.722046e-06,29.97631,786.3787
"346","1970",42017101504,42,17,1466,1452,0,NA,NA,NA,0,NA,16172.7401129943,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,383,7,29,354
"347","1970",42017101505,42,17,2314.515,2242.506,15.00084,NA,NA,NA,34.00105,NA,15472.3871869687,624.1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.1558,624.1522,8.003651,52.05004,572.1021
"348","1970",42017101506,42,17,6903,6770,0,NA,NA,NA,19,NA,12962.1688741722,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,1893,0,248,1645
"349","1970",42017101603,42,17,3699,3618,6,NA,NA,NA,8,NA,11655.0259067357,1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090,1067,23,324,743
"350","1970",42017101605,42,17,7079,6868,9,NA,NA,NA,49,NA,9022.59332023574,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,1860,106,1535,325
"351","1970",42017101607,42,17,2004.902,1976.471,0,NA,NA,NA,0,NA,14952.3549488055,505.0721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.0824,505.0721,3.010352,85.62811,419.4439
"352","1970",42017101609,42,17,5671.385,5586.654,28.45229,NA,NA,NA,15.32046,NA,13424.516608825,1324.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.255,1324.126,8.129151,143.8248,1180.301
"353","1970",42017101610,42,17,6057.156,5966.659,30.38982,NA,NA,NA,16.36308,NA,13424.5730470165,1414.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422.882,1414.198,8.683559,153.6102,1260.588
"354","1970",42017101611,42,17,6406.907,6311.187,32.14227,NA,NA,NA,17.30737,NA,13424.516608825,1495.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505.035,1495.852,9.18344,162.4774,1333.374
"355","1970",42017101802,42,17,1351,1334,0,NA,NA,NA,0,NA,11798.1762917933,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,366,0,37,329
"356","1970",42017101803,42,17,3885.683,3797.591,32.15028,NA,NA,NA,0,NA,14150.7,1040.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069.318,1040.383,28.9353,164.6094,875.7736
"357","1970",42017101805,42,17,593.462,580.0077,4.910326,NA,NA,NA,0,NA,14150.7,158.8981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.3174,158.8981,4.419297,25.14087,133.7573
"358","1970",42017101807,42,17,1019.171,996.0655,8.432657,NA,NA,NA,0,NA,14150.7,272.8808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.4702,272.8808,7.589397,43.17521,229.7056
"359","1970",42017101808,42,17,543.7496,531.4224,4.499004,NA,NA,NA,0,NA,14150.7,145.5878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.6369,145.5878,4.049104,23.0349,122.5529
"360","1970",42017101900,42,17,2103.092,2052.121,37.91784,NA,NA,NA,0.0396931,NA,12767.3264586084,649.5904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.4671,649.5904,37.8767,153.559,496.0314
"361","1970",42017102002,42,17,1476.957,1369.911,64.01398,NA,NA,NA,9.993375,NA,11917.706218979,413.0291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.0453,413.0291,8.016193,83.10808,329.921
"362","1970",42017102003,42,17,2620.673,2541.402,14.0639,NA,NA,NA,29.44065,NA,14116.7663937273,654.7903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.0505,654.7903,11.26014,67.47521,587.3151
"363","1970",42017102004,42,17,1120.082,1086.25,6.065793,NA,NA,NA,12.51444,NA,14106.7785795862,279.9672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.8238,279.9672,4.856655,29.00234,250.9648
"364","1970",42017102102,42,17,2415.681,2387.698,0.008115581,NA,NA,NA,7.991321,NA,11803.8447244257,678.3544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.3368,678.3544,17.98235,123.8859,554.4686
"365","1970",42017102104,42,17,2466.187,2420.3,19.94287,NA,NA,NA,1.995858,NA,12092.5376096656,711.1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.1413,711.1644,20.97696,106.9884,604.176
"366","1970",42017102300,42,17,2844.573,2698.874,97.05041,NA,NA,NA,0.003029877,NA,11957.7773838236,863.6414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.5857,863.6414,13.94426,226.3123,637.3292
"367","1970",42017102401,42,17,2462.395,2416.422,0.5351691,NA,NA,NA,0,NA,11687.5920522718,833.0087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.8567,833.0087,19.84804,235.5665,597.4422
"368","1970",42017102402,42,17,3041.139,2984.604,0.4086671,NA,NA,NA,0,NA,11686.952167506,1029.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.588,1029.051,24.53653,291.0521,737.9993
"369","1970",42017102500,42,17,2776.451,2696.952,0.1870851,NA,NA,NA,0.06209685,NA,10647.0569407161,860.2911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.4333,860.2911,25.14225,177.0833,683.2078
"370","1970",42017102600,42,17,740.8035,740.7765,0.01018837,NA,NA,NA,0.001323827,NA,9744.68295613661,234.8942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.3005,234.8942,5.406275,112.3699,122.5243
"371","1970",42017102700,42,17,3359.06,3267.961,17.83676,NA,NA,NA,5.971758,NA,12240.8318358763,968.8197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050.595,968.8197,81.77576,143.2385,825.5812
"372","1970",42017102801,42,17,1419.435,1389.471,0,NA,NA,NA,0,NA,10908.42688338,418.5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.5252,418.5363,16.98882,59.94204,358.5943
"373","1970",42017103101,42,17,2120.189,2094.247,0.002733391,NA,NA,NA,0.0009745263,NA,9882.1314827158,783.5204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.522,783.5203,0.001638506,255.3953,528.1251
"374","1970",42017103102,42,17,2277.698,2234.568,5.016212,NA,NA,NA,27.98078,NA,12114.0857887492,821.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871.3638,821.3895,49.97436,349.8672,471.5223
"375","1970",42017103103,42,17,2740.542,2735.624,0.1272189,NA,NA,NA,0.04085261,NA,11244.7083434005,966.6595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077.76,966.6595,111.1006,408.0472,558.6123
"376","1970",42017103300,42,17,1386.645,1360.559,0.02829523,NA,NA,NA,4.997843,NA,11695.0310843031,401.4921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.5792,401.4921,53.08705,83.24124,318.2509
"377","1970",42017103400,42,17,3553.592,3494.276,22.65701,NA,NA,NA,0.003726556,NA,11967.6021429675,1123.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220.647,1123.079,97.5687,185.7948,937.2839
"378","1970",42017103700,42,17,1985.368,1884.006,21.10467,NA,NA,NA,0.0004557206,NA,10498.3487798641,620.8103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.1443,620.8103,78.33408,99.50843,521.3018
"379","1970",42017103800,42,17,1089.987,1043.948,10.76417,NA,NA,NA,0.002431981,NA,10979.4840339405,338.8582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.1072,338.8582,37.24897,49.97917,288.8791
"380","1970",42017103900,42,17,2661.784,2586.2,0.1299091,NA,NA,NA,5.996759,NA,14478.1503190392,844.3657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.7738,844.3657,137.4081,173.5189,670.8468
"381","1970",42017104000,42,17,3253.79,3079.737,0.01944944,NA,NA,NA,4.013764,NA,12291.1338189485,973.5723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.598,973.5723,56.026,187.101,786.4713
"382","1970",42017104100,42,17,576.1891,561.0676,1.054775e-06,NA,NA,NA,0.01023966,NA,11682.5677897982,196.2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.2566,196.2084,5.048211,64.22566,131.9827
"383","1970",42017104201,42,17,1215.173,1163.526,6.747488,NA,NA,NA,5.44994,NA,11869.9072411291,375.3013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.692,375.3013,17.39065,68.7822,306.5191
"384","1970",42017104203,42,17,1784.839,1708.98,9.910667,NA,NA,NA,8.004836,NA,11869.9072411291,551.2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.7834,551.2401,25.54325,101.0269,450.2133
"385","1970",42017104204,42,17,1674.03,1602.88,9.29538,NA,NA,NA,7.507869,NA,11869.9072411291,517.0173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.9747,517.0173,23.95745,94.75476,422.2625
"386","1970",42017104301,42,17,1218.148,1190.502,2.078052,NA,NA,NA,1.731431,NA,13659.595713677,429.8887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.958,429.8887,32.06929,111.3939,318.4948
"387","1970",42017104303,42,17,1699.641,1661.067,2.896536,NA,NA,NA,2.422333,NA,13659.1918727592,599.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.6482,599.8721,44.77615,155.4935,444.3786
"388","1970",42017104304,42,17,615.799,601.8272,1.049788,NA,NA,NA,0.8747089,NA,13660.1141726443,217.3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.5397,217.3258,16.21391,56.31836,161.0074
