Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T019_001,SE_T019_002,SE_T019_003,SE_T019_004,SE_T019_005,SE_T019_006,SE_T020_001,SE_T020_002,SE_T020_003,SE_T022_001,SE_T022_002,SE_T022_003,SE_T022_004,SE_T022_005,SE_T022_006,SE_T022_007,SE_T022_008,SE_T022_009,SE_T022_010,SE_T022_011,SE_T022_012,SE_T053_001,SE_T053_002,SE_T053_003,SE_T053_004,SE_T053_005,SE_T053_006,SE_T053_007,SE_T053_008,SE_T053_009,SE_T053_010,SE_T053_011,SE_T053_012,SE_T053_013,SE_T053_014,SE_T053_015,SE_T053_016,SE_T053_017,SE_T053_018,SE_T065_001,SE_T066_001,SE_T066_002,SE_T066_003,SE_T067_001,SE_T067_002,SE_T067_003,SE_T015_001
34005700402,Census Tract 7004.02,"Census Tract 7004.02, Burlington County, New Jersey",0,34,5,700402,3998.99998719752,3998.99998719752,3959.9999873223705,18.999999939173,0.9999999967985791,14.9999999519787,3.9999999871943097,1316.99999578373,1309.99999580614,0.0,0.0,4.99999998399289,1.99999999359716,1316.99999578373,6.99999997759005,1309.99999580614,1330.99999573891,970.99999689142,438.999998594576,531.9999982968441,145.999999532592,38.9999998751446,14.9999999519787,23.9999999231659,106.999999657448,58.999999811116105,47.9999998463318,213.999999314896,1330.99999573891,30.999999900755896,74.99999975989341,68.9999997791019,81.9999997374834,123.99999960302401,78.99999974708771,159.999999487773,116.999999625434,145.999999532592,89.9999997118721,80.99999974068491,43.999999859137496,80.99999974068491,88.99999971507351,31.9999998975545,25.999999916763002,4.99999998399289,1333.9999957292998,1324.99999575812,1223.99999608146,100.999999676656,1333.9999957292998,1324.99999575812,8.999999971187211,26.9999999136
34005700403,Census Tract 7004.03,"Census Tract 7004.03, Burlington County, New Jersey",0,34,5,700403,4689.00000762514,4689.00000762514,4607.0000074918,29.000000047159098,6.00000000975706,32.0000000520376,15.0000000243926,1612.0000026214002,1598.00000259863,1.00000000162618,1.00000000162618,10.0000000162618,2.00000000325235,1612.0000026214002,7.00000001138324,1605.00000261002,1602.00000260514,1004.0000016326801,437.00000071063903,567.000000922042,204.00000033174,67.0000001089538,18.0000000292712,49.0000000796826,137.000000222786,86.00000013985121,51.000000082935,394.00000064071406,1602.00000260513,36.0000000585424,152.000000247179,154.00000025043101,116.000000188636,154.00000025043101,142.000000230917,116.000000188636,140.000000227665,133.000000216281,76.00000012358942,82.0000001333465,47.00000007643029,76.00000012358942,89.00000014472971,49.0000000796826,29.000000047159098,11.0000000178879,1645.0000026750597,1612.0000026214002,1319.00000214493,293.00000047647,1645.0000026750597,1612.0000026214002,33.000000053663804,30.0000000488
34005700405,Census Tract 7004.05,"Census Tract 7004.05, Burlington County, New Jersey",0,34,5,700405,2115.00001135682,2115.00001135682,2089.00001121721,7.0000000375876,1.00000000536966,11.0000000590662,7.0000000375876,704.000003780238,694.0000037265421,1.00000000536966,0.0,6.00000003221794,3.00000001610897,704.000003780238,9.00000004832691,695.000003731911,754.000004048722,570.000003060705,217.000001165216,353.000001895489,21.0000001127628,9.00000004832691,4.0000000214786295,5.00000002684828,12.000000064435898,0.0,12.000000064435898,163.000000875254,754.000004048721,27.000000144980696,30.000000161089698,48.0000002577435,42.0000002255256,53.0000002845918,67.000000359767,53.0000002845918,77.0000004134636,62.0000003329187,61.0000003275491,68.0000003651367,0.0,68.0000003651367,47.000000252373894,29.00000015572,22.0000001181324,0.0,706.000003790978,687.000003688954,573.000003076813,114.000000612141,706.000003790978,687.000003688954,19.0000001020235,27.000000145
34005700407,Census Tract 7004.07,"Census Tract 7004.07, Burlington County, New Jersey",0,34,5,700407,5203.08698086256,5203.08698086256,4488.7485085363505,506.79418644765195,2.06854769978634,163.415268283121,42.0604698956555,2891.1401684013695,2546.38221843698,258.568462473292,0.6895158999287788,67.5725581930203,17.927413398148197,2891.1401684013695,42.749985795584294,2848.39018260579,2822.87809430842,1044.6165883921,324.072472966526,720.5441154255741,292.354741569803,35.8548267962965,9.6532225990029,26.2016041972936,256.499914773506,190.995904280272,65.50401049323399,1485.9067643465198,2822.87809430842,76.53626489209441,157.89914108368998,157.89914108368998,165.483815982907,267.53216917236597,266.84265327243696,337.862790965102,306.834575468307,268.911200972224,175.826554481839,176.516070381767,135.145116386041,130.318505086539,88.25803519088369,75.15723309223691,35.8548267962965,0.0,3213.14409366811,2902.86193870016,388.19745165989997,2514.66448704026,3213.14409366811,2902.86193870016,310.28215496794996,99.9798054897
34005700408,Census Tract 7004.08,"Census Tract 7004.08, Burlington County, New Jersey",0,34,5,700408,2343.0053081420997,2343.0053081420997,2021.3410860214399,228.207414707679,0.9315303758600071,73.58562976859079,18.939647268532397,1301.88314013914,1146.6407383264,116.43169400924101,0.310484100968893,30.4276370773348,8.07258662519121,1301.88314013914,19.250326551884697,1282.63281358726,1271.1449018514,470.400745163511,145.938028267602,324.462716895909,131.64752292645701,16.1467737459257,4.3478704349111,11.7989033110146,115.500749180531,86.0042911507666,29.4964580297648,669.096633761433,1271.1449018514,34.463969426407104,71.101132377213,71.1017569608397,74.5171211079742,120.46868997841699,120.157854549158,152.137677912477,138.167650010327,121.091141566468,79.17414840364759,79.4857645624397,60.8567965772595,58.6849693295438,39.745048805674706,33.8447969023958,16.146149162299,0.00023421885998686803,1446.88062060477,1307.16195540276,174.82503385605,1132.3369215467098,1446.88062060477,1307.16195540276,139.718665202012,45.0211315159
34005700501,Census Tract 7005.01,"Census Tract 7005.01, Burlington County, New Jersey",0,34,5,700501,5463.999991431379,5463.999991431379,5329.99999164151,67.9999998933627,1.9999999968636102,39.99999993727221,23.9999999623633,2045.99999679147,2000.9999968620398,23.9999999623633,1.9999999968636102,9.99999998431804,8.99999998588623,2045.99999679147,12.9999999796134,2032.99999681186,2060.99999676795,1421.99999777002,571.999999102992,849.999998667033,215.999999661269,18.999999970204197,11.9999999811816,6.999999989022631,196.999999691065,109.999999827498,86.99999986356691,422.999999336653,2060.99999676795,33.9999999466813,68.9999998917945,86.99999986356691,37.9999999404085,150.999999763202,117.999999814953,69.99999989022629,172.99999972870202,152.999999760066,121.99999980868,144.999999772612,96.999999847885,199.999999686361,151.999999761634,158.999999750657,190.999999700475,101.999999840044,2115.9999966817,2045.99999679147,1555.99999755989,489.999999231584,2115.9999966817,2045.99999679147,69.99999989022629,31.9999999498
34005700502,Census Tract 7005.02,"Census Tract 7005.02, Burlington County, New Jersey",0,34,5,700502,2151.29632654338,2151.29632654338,2109.92524334062,23.640618973004198,0.0,17.7304642297531,0.0,657.012202291407,646.176918595447,5.91015474325104,0.0,4.9251289527092,0.0,657.012202291407,0.9850257905418399,656.027176500865,670.802563358993,506.303256338506,278.76229872334096,227.54095761516498,65.99672796630321,5.91015474325104,0.0,5.91015474325104,60.086573223052206,42.3561089932991,17.7304642297531,98.502579054184,670.802563358993,36.4459542500481,15.7604126486694,41.3710832027573,24.625644763546,13.790361067585799,26.595696344629697,26.595696344629697,46.2962121554665,28.565747925713396,38.4160058311318,71.9068827095543,62.05662480413589,44.326160574382804,26.595696344629697,47.281237946008304,82.7421664055146,37.4309800405899,641.251789642738,630.416505946778,554.569520075056,75.8469858717217,641.251789642738,630.416505946778,10.8352836959602,4.9251289527
34005700503,Census Tract 7005.03,"Census Tract 7005.03, Burlington County, New Jersey",0,34,5,700503,3310.0685037743,3310.0685037743,2466.05154745453,791.005299881879,9.00070646210952,15.00741769655,29.003532279231898,1100.3655871788199,801.359935037653,290.002119901081,2.00000000391447,3.00211933935498,4.001412896817779,1100.3655871788199,3.00211933935498,1097.3634678394699,1086.35746303973,805.234187925475,418.091838602399,387.142349323076,137.031083825896,32.007417729823,5.00000000978616,27.007417720036802,105.023666096073,30.0180143933248,75.00565170274791,144.09219128836398,1086.35746303973,7.004945125161611,17.0144821454087,72.018720920023,28.0201337228937,81.02578538258241,32.0137757302728,34.008830622726194,28.0169547226687,55.016248331019604,70.0166015826253,82.0218999398203,44.01624830949,78.0339094883966,55.019074108997295,146.046625622388,141.050157835074,116.01306945018601,1167.37583075513,1127.36240823144,985.2684508357539,142.093957395686,1167.37583075513,1127.36240823144,40.0134225236834,17.005298367
34005700504,Census Tract 7005.04,"Census Tract 7005.04, Burlington County, New Jersey",0,34,5,700504,3023.9314915354903,3023.9314915354903,2975.9484463805397,14.9947016109198,1.99929354812264,20.9925822552877,9.996467740613179,1034.63441115346,1018.6400627684801,5.9978806443679105,0.0,5.9978806443679105,3.9985870962452696,1034.63441115346,5.9978806443679105,1028.6365305090899,1011.64253535005,662.765811202654,259.908161255943,402.857649946711,87.96891611739599,20.9925822552877,0.0,20.9925822552877,66.97633386210829,50.981985477127196,15.9943483849811,260.907808030004,1011.64253535005,13.995054836858499,40.985517736514105,52.981279025249904,56.97986612149511,72.9742145064762,38.9862241883914,24.991169351533,47.9830451549433,45.983751606820604,46.983398380881994,61.9780999918017,45.983751606820604,95.9660903098866,53.9809257993112,131.953374176094,141.949841916707,36.986930640268795,1063.62416760124,1025.6375901869098,759.7315482865989,265.90604190031104,1063.62416760124,1025.6375901869098,37.9865774143301,14.9947016109
34005700505,Census Tract 7005.05,"Census Tract 7005.05, Burlington County, New Jersey",0,34,5,700505,1613.9999942310599,1613.9999942310599,1559.9999944240699,20.9999999249394,0.0,24.9999999106421,7.999999971405491,419.999998498788,405.999998548828,5.9999999785541105,0.0,6.9999999749798,0.9999999964256859,419.999998498788,1.9999999928513699,417.99999850593696,448.999998395133,368.999998681078,250.99999910284697,117.999999578231,25.9999999070678,0.0,0.0,0.0,25.9999999070678,25.9999999070678,0.0,53.999999806987,448.999998395133,0.0,9.999999964256858,0.0,9.999999964256858,20.9999999249394,13.9999999499596,30.9999998891963,12.9999999535339,11.9999999571082,4.999999982128429,23.9999999142165,25.9999999070678,75.9999997283521,40.999999853453104,59.99999978554111,36.9999998677504,68.9999997533723,468.999998323647,460.999998352241,381.999998634612,78.99999971762921,468.999998323647,460.999998352241,7.999999971405491,11.9999999571
34005700602,Census Tract 7006.02,"Census Tract 7006.02, Burlington County, New Jersey",0,34,5,700602,3290.9999824047804,3290.9999824047804,3170.99998304636,64.9999996524798,0.9999999946535351,48.999999738023206,4.99999997326768,954.999994894126,921.99999507056,16.9999999091101,0.9999999946535351,14.999999919802999,0.0,954.999994894126,8.99999995188182,945.9999949422439,937.9999949850169,764.999995909955,492.99999736419295,271.99999854576197,79.9999995722828,4.99999997326768,0.0,4.99999997326768,74.9999995990151,31.9999998289131,42.999999770101994,92.99999950277879,937.999994985016,7.9999999572282805,4.99999997326768,34.999999812873696,39.9999997861414,49.99999973267679,46.9999997487162,50.99999972733029,28.9999998449525,92.99999950277879,91.9999995081253,60.9999996738657,79.9999995722828,132.99999928892,81.9999995615899,46.9999997487162,73.99999960436159,10.9999999411889,930.999995022441,922.999995065213,842.99999549293,79.9999995722828,930.999995022441,922.999995065213,7.9999999572282805,35.9999998075
34005700603,Census Tract 7006.03,"Census Tract 7006.03, Burlington County, New Jersey",0,34,5,700603,5852.232716284,5852.232716284,5098.224732148429,646.004928551336,13.000197136891801,59.000492852882395,36.0023655944619,2141.08319042366,1829.0800361915801,276.00197142760896,5.000197133675809,22.0001971405098,9.0007885302813,2141.08319042366,27.0020698933451,2114.08112053032,2149.08654166519,1204.05164898045,594.030752778656,610.0208962017961,353.01409505601197,72.00492832058958,23.001478496739697,49.0034498238499,281.00916673542196,170.004928359985,111.004238375437,592.020797628727,2149.08654166519,32.0025627245197,134.00916667632902,97.0081810031257,162.007096805093,195.006899686693,174.007096809917,154.005224051052,171.009560954534,236.00808249317,134.003351292187,101.003745542252,120.003844115723,198.006505424568,104.00177422680001,85.0026613116584,43.000788543949206,9.000000003617972,2423.08693603867,2141.08279616032,1194.05864715056,947.024149009755,2423.08693603867,2141.08279616032,282.004139878346,65.0067025028
34005700605,Census Tract 7006.05,"Census Tract 7006.05, Burlington County, New Jersey",0,34,5,700605,5668.0001371028,5668.0001371028,5389.000130354099,148.00000357996,3.0000000725667597,110.000002660781,18.0000004354006,1672.00004044388,1584.0000383152499,56.0000013545796,1.0000000241889202,28.0000006772898,3.0000000725667597,1672.00004044388,6.00000014513353,1666.00004029875,1669.0000403713098,1366.0000330420698,961.0000232455529,405.000009796513,119.000002878482,13.000000314456,7.00000016932245,6.00000014513353,106.00000256402599,72.00000174160229,34.0000008224233,184.000004450761,1669.0000403713098,0.0,32.0000007740455,47.0000011368793,20.000000483778397,38.000000919179,56.0000013545796,94.0000022737586,96.0000023221364,182.000004402384,110.000002660781,156.000003773472,195.00000471683998,211.000005103862,138.000003338071,196.00000474102902,88.00000212862508,10.000000241889198,1699.0000410969799,1672.00004044388,1343.0000324857199,329.000007958155,1699.0000410969799,1672.00004044388,27.0000006531009,38.0000009192
34005700701,Census Tract 7007.01,"Census Tract 7007.01, Burlington County, New Jersey",0,34,5,700701,3398.6031657879603,3398.6031657879603,3306.23939777061,62.2245481715905,0.00898192080070967,16.022454841117302,14.107783083834601,1205.79037351646,1176.64666271275,20.0898192569015,0.00898192080070967,4.0089819305796,5.035927695426451,1205.79037351646,17.0943102099677,1188.69606330649,1212.94306618718,779.353265149335,321.40118042722196,457.95208472211306,181.64220777974498,38.224548112917205,18.0673644500103,20.1571836629069,143.417659666828,45.2245481300302,98.193111536798,251.94759325810003,1212.94306618718,25.1167650315273,62.4176594688058,99.37274995525691,146.323349505755,95.3143674602734,73.3233493272902,73.2380210796835,108.435623422864,81.3682589508516,72.152692829632,65.17065665412039,48.1751475729605,74.29640356733279,57.0808374265555,69.1212560994954,62.0359278347756,0.0,1238.96103009234,1205.77240967485,931.672123709354,274.10028596549597,1238.96103009234,1205.77240967485,33.1886204174907,52.3053854343
34005700702,Census Tract 7007.02,"Census Tract 7007.02, Burlington County, New Jersey",0,34,5,700702,2206.59361965219,2206.59361965219,2103.09294920479,93.30905571271549,1.0123622395121998,1.03090560484864,8.1483468903281,843.216863391247,811.0190676237789,27.1236223263496,1.0123622395121998,1.0123622395121998,3.04944896209422,843.216863391247,7.12980352903708,836.0870598622099,855.427021483183,450.238906003791,191.928509226358,258.310396777433,148.883899815647,26.3090559837595,0.0927168266822223,26.216339157077304,122.574843831887,47.3090558988054,75.2657879330816,256.304215663745,855.4270214831821,14.1607091096131,102.574843912796,107.51303267478,92.4450403958949,58.432678289882,56.4450405415305,75.3275991508698,49.5995686143188,81.5068516581828,43.2101579665261,33.2348824940957,35.2410636077836,51.4079538310847,25.111260090882897,16.166890223301102,13.0494489216399,0.0,890.451745828707,847.19213888795,529.677765330497,317.514373557453,890.451745828707,847.19213888795,43.2596069407566,26.4203161758
34005700703,Census Tract 7007.03,"Census Tract 7007.03, Burlington County, New Jersey",0,34,5,700703,2335.57046105733,2335.57046105733,2255.4428848838197,49.461466773767995,1.97845867095072,4.9461466773768,23.7415040514086,834.9095591412041,803.254220405992,19.7845867095072,1.97845867095072,1.97845867095072,7.91383468380288,834.9095591412041,20.773816044982603,814.1357430962211,868.543356547366,518.356171789088,308.639552668312,209.716619120776,141.45979497297702,49.461466773767995,14.838440032130402,34.6230267416376,91.9983281992085,49.461466773767995,42.5368614254405,208.72738978530103,868.543356547366,25.7199627223594,91.9983281992085,82.10603484445491,71.2245121542259,69.2460534832752,71.2245121542259,52.429154780194104,95.9552455411099,81.1168055089795,33.6337974061622,37.590714748063704,38.579944083539,65.2891361413738,17.806128038556498,26.709192057834702,7.91383468380288,0.0,872.500273889268,830.952641799303,588.5914546078401,242.36118719146302,872.500273889268,830.952641799303,41.5476320899651,67.26759481229999
34005700800,Census Tract 7008,"Census Tract 7008, Burlington County, New Jersey",0,34,5,700800,3729.99999830294,3729.99999830294,3704.9999983143202,12.9999999940853,3.9999999981801,3.9999999981801,3.9999999981801,1281.99999941672,1276.999999419,2.99999999863508,1.99999999909005,0.0,0.0,1281.99999941672,4.99999999772513,1276.99999941899,1260.99999942628,869.9999996041721,407.99999981437,461.999999789802,152.999999930389,43.9999999799811,14.999999993175399,28.9999999868057,108.999999950408,30.9999999858958,77.999999964512,237.99999989171602,1260.99999942628,35.999999983620896,81.99999996269209,78.999999964057,130.999999940398,76.9999999649669,77.999999964512,55.9999999745214,76.9999999649669,117.999999946313,71.99999996724179,110.999999949498,60.999999972246506,130.999999940398,66.99999996951671,64.9999999704266,13.9999999936304,5.99999999727015,1312.99999940262,1281.99999941672,1027.99999953228,253.999999884436,1312.99999940262,1281.99999941672,30.9999999858958,18.9999999914
34005700900,Census Tract 7009,"Census Tract 7009, Burlington County, New Jersey",0,34,5,700900,2919.00001571651,2919.00001571651,2258.00001215754,565.000003042078,3.00000001615263,17.0000000915316,76.0000004091999,982.000005287293,784.0000042212201,170.00000091531498,3.00000001615263,4.00000002153683,21.0000001130684,982.000005287293,30.000000161526298,952.0000051257671,978.000005265756,575.0000030959201,323.000001739099,252.00000135682097,179.000000963773,45.0000002422894,12.0000000646105,33.0000001776789,134.00000072148399,86.0000004630419,48.000000258442,224.000001206063,978.000005265756,31.0000001669105,96.000000516884,88.0000004738104,95.0000005114998,102.000000549189,60.000000323052504,80.0000004307367,51.000000274594605,87.00000046842621,26.0000001399894,57.0000003068999,60.000000323052504,59.000000317668295,22.0000001184526,36.000000193831504,28.0000001507578,0.0,1037.00000558342,982.000005287293,669.000003602036,313.000001685257,1037.00000558342,982.000005287293,55.000000296131496,104.00000056
