Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T011_005,SE_T011_006,SE_T015_001,SE_T015_002,SE_T015_003,SE_T015_004,SE_T015_005,SE_T015_006,SE_T015_007,SE_T015_008,SE_T015_009,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T052_001,SE_T053_001,SE_T053_002,SE_T053_003,SE_T054_001,SE_T054_002,SE_T054_003,SE_T012_008
34005700502,Census Tract 7005.02,"Census Tract 7005.02, Burlington County, New Jersey",0,34,5,700502,2026.19805114457,2026.19805114457,1933.6056268336301,31.520825297338902,0.0,61.0715990135941,0.0,712.173646561751,585.105319581853,505.318230547964,79.78708903388909,19.7005158108368,60.0865732230523,127.06832697989701,56.146470060884894,70.9218569190125,712.173646561751,686.562976007663,10.8352836959602,0.0,14.775386858127598,0.0,716.113749723918,696.4132339130811,612.686041717025,83.72719219605641,716.113749723918,696.4132339130811,19.7005158108368,7.8802063243
34005700503,Census Tract 7005.03,"Census Tract 7005.03, Burlington County, New Jersey",0,34,5,700503,3514.05578817268,3514.05578817268,2730.01728541326,700.022607593884,19.0021193706707,46.01236286868521,19.0014129261763,1271.37265195845,991.277987848174,805.2218251468221,186.056162701352,39.013422521726206,147.042740179626,280.094664110279,89.03673528790381,191.057928822375,1271.37265195845,969.3624079221989,279.00635854651796,10.0007064640668,11.0028257995073,2.00035322616168,1324.38819384106,1290.37335844013,1064.26315265667,226.110205783465,1324.38819384106,1290.37335844013,34.014835400928895,38.009890297300004
34005700504,Census Tract 7005.04,"Census Tract 7005.04, Burlington County, New Jersey",0,34,5,700504,2987.94420766928,2987.94420766928,2878.9827092965998,63.9773935399244,5.9978806443679105,34.9876370921461,3.9985870962452696,1054.6273466346902,786.722011186258,627.778174110508,158.94383707575,37.9865774143301,120.95725966142,267.905335448433,103.963264502377,163.942070946056,1054.6273466346902,1025.6375901869098,17.9936419331037,1.99929354812264,7.99717419249055,0.9996467740613181,1098.61180469339,1056.62664018281,744.736846675682,311.889793507131,1098.61180469339,1056.62664018281,41.9851645105754,27.990109673699997
34005700505,Census Tract 7005.05,"Census Tract 7005.05, Burlington County, New Jersey",0,34,5,700505,2337.9999916432503,2337.9999916432503,2127.9999923938603,34.999999874899004,0.9999999964256859,163.99999941381202,9.999999964256858,658.999997644527,610.9999978160939,561.999997991235,48.9999998248586,19.9999999285137,28.9999998963449,47.999999828433,22.9999999177908,24.9999999106422,658.999997644527,610.9999978160939,7.999999971405491,0.9999999964256859,38.999999860601704,0.0,689.999997533723,653.999997662399,616.9999977946479,36.9999998677504,689.999997533723,653.999997662399,35.999999871324704,34.9999998749
34005700602,Census Tract 7006.02,"Census Tract 7006.02, Burlington County, New Jersey",0,34,5,700602,2946.9999842439697,2946.9999842439697,2775.9999851582106,85.99999954020399,4.99999997326768,75.9999995936687,3.9999999786141403,925.999995049174,812.9999956533239,707.9999962147031,104.999999438621,23.9999998716848,80.99999956693641,112.99999939585,54.9999997059445,57.999999689905,925.999995049174,884.999995268379,20.9999998877242,0.9999999946535351,17.9999999037636,0.9999999946535351,947.999994931552,925.999995049174,855.9999954234261,69.9999996257475,947.999994931552,925.999995049174,21.9999998823778,30.9999998343
34005700603,Census Tract 7006.03,"Census Tract 7006.03, Burlington County, New Jersey",0,34,5,700603,4908.25455428187,4908.25455428187,4117.2440929101,687.0058783921099,16.0001992645994,60.001394831291705,28.0029888837671,1777.0901650351002,1345.06485907418,1046.04891830059,299.01594077359,64.00468259266201,235.011258180928,432.025305960924,197.012254456489,235.013051504435,1777.0901650351002,1477.0869767838199,268.001992689409,6.00009963149569,19.000298894889102,7.00079703548363,2008.0924565968899,1777.08827208251,1172.0633645683802,605.024907514135,2008.0924565968899,1777.08827208251,231.004184514377,79.0093651656
34005700605,Census Tract 7006.05,"Census Tract 7006.05, Burlington County, New Jersey",0,34,5,700605,5323.00012875763,5323.00012875763,4995.00012082366,142.000003434827,13.000000314456,160.000003870227,13.000000314456,1667.00004032293,1454.00003517069,1278.00003091344,176.00000425725,40.000000967556794,136.00000328969298,213.00000515224,90.0000021770028,123.000002975238,1667.00004032293,1573.00003804917,50.000001209446104,4.000000096755681,37.0000008949901,3.0000000725667597,1700.00004112117,1667.00004032293,1343.0000324857199,324.00000783721003,1700.00004112117,1667.00004032293,33.0000007982344,47.000001136899996
34005700701,Census Tract 7007.01,"Census Tract 7007.01, Burlington County, New Jersey",0,34,5,700701,3176.0000077644395,3176.0000077644395,3107.00000759575,58.0000001417939,0.0,5.000000012223611,6.00000001466833,1238.00000302657,898.0000021953599,724.0000017699789,174.000000425382,37.000000090454705,137.000000334927,340.000000831206,135.000000330038,205.000000501168,1238.00000302657,1212.000002963,23.0000000562286,0.0,1.00000000244472,2.00000000488944,1251.00000305835,1238.00000302657,931.0000022760361,307.00000075053,1251.00000305835,1238.00000302657,13.000000031781399,49.00000011979999
34005700702,Census Tract 7007.02,"Census Tract 7007.02, Burlington County, New Jersey",0,34,5,700702,2242.9999909261,2242.9999909261,2144.99999132255,57.9999997653649,3.99999998381827,15.999999935273099,19.999999919091398,866.99999649261,559.9999977345581,440.99999821596396,118.999999518594,26.9999998907733,91.9999996278202,306.99999875805196,142.999999421503,163.999999336549,866.99999649261,838.999996605882,18.9999999231368,0.9999999959545679,2.9999999878637005,4.99999997977284,928.999996241793,885.9999964157471,514.9999979166021,370.99999849914497,928.999996241793,885.9999964157471,42.9999998260464,67.9999997249
34005700703,Census Tract 7007.03,"Census Tract 7007.03, Burlington County, New Jersey",0,34,5,700703,2554.74543153984,2554.74543153984,2449.75589325738,58.9941215110962,1.9998007291897,13.9986051043279,29.997010937845502,904.90982995834,650.935137351248,490.951079016072,159.984058335176,46.995317135958004,112.98874119921801,253.974692607092,122.987744845167,130.986947761925,904.90982995834,872.913018291305,19.998007291897,0.999900364594851,2.99970109378455,7.9992029167588,927.907538344021,885.911723031038,635.936631882325,249.975091148713,927.907538344021,885.911723031038,41.9958153129837,93.9906342719
34005700800,Census Tract 7008,"Census Tract 7008, Burlington County, New Jersey",0,34,5,700800,3315.9999984913,3315.9999984913,3266.9999985136,21.999999989990602,1.99999999909005,15.9999999927204,8.99999999590523,1207.99999945039,937.9999995732339,748.9999996592239,188.99999991401,48.9999999777062,139.999999936304,269.999999877156,121.99999994449301,147.999999932663,1207.99999945039,1195.99999945585,4.99999999772513,0.999999999545025,1.99999999909005,3.9999999981801,1235.99999943765,1207.99999945039,975.999999555945,231.99999989444598,1235.99999943765,1207.99999945039,27.9999999872607,36.9999999832
34005700900,Census Tract 7009,"Census Tract 7009, Burlington County, New Jersey",0,34,5,700900,3020.76249878833,3020.76249878833,2195.56406470119,728.8756325150019,5.958111437452331,32.7696129059878,57.595077228705904,1030.7532786792501,765.617319712625,521.334750777079,244.282568935546,46.671872926709995,197.610696008836,265.135958966629,111.218080165777,153.91787880085198,1030.7532786792501,790.442784035343,217.47106746701002,1.98603714581744,4.96509286454361,15.8882971665396,1085.36930018923,1034.72535297089,713.980353921371,320.744999049517,1085.36930018923,1034.72535297089,50.64394721834479,126.1133587594
34005701001,Census Tract 7010.01,"Census Tract 7010.01, Burlington County, New Jersey",0,34,5,701001,4654.99986910518,4654.99986910518,3770.9998939625398,758.999978657536,23.9999993251395,55.999998425325394,44.9999987346365,1992.99994395846,1262.99996448546,889.999974973922,372.999989511543,82.99999766610729,289.999991845435,729.999979472993,347.999990214523,381.99998925847,1992.99994395846,1602.99995492494,348.99999018640295,9.999999718808109,15.999999550093,14.999999578212199,2062.99994199011,1988.9999440709303,947.9999733430091,1040.9999707279198,2062.99994199011,1988.9999440709303,73.99999791918,157.99999555719998
34005701002,Census Tract 7010.02,"Census Tract 7010.02, Burlington County, New Jersey",0,34,5,701002,3709.74187855927,3709.74187855927,2942.9236640000104,696.704202480784,2.12607686241856,57.17890910358379,10.8090261124767,1134.84979161081,1014.95497276768,869.480814842775,145.474157924906,34.7378430967314,110.736314828174,119.89481884312599,49.1626076818196,70.7322111613069,1134.84979161081,928.561675415186,192.64486359670502,0.0532507436224173,11.332372726723001,2.25762912857105,1147.48633435417,1134.87771725108,1068.95307162584,65.9246456252386,1147.48633435417,1134.87771725108,12.6086171030936,60.953025412200006
34005701102,Census Tract 7011.02,"Census Tract 7011.02, Burlington County, New Jersey",0,34,5,701102,1764.9215612586,1764.9215612586,1450.74681687267,258.00101177769403,5.0335880049945,35.1125212340607,16.027623369184802,567.291048557665,347.969707376787,272.771668629723,75.19803874706442,25.0506641544418,50.147374592622604,219.321341180878,125.14823237305201,94.17310880782591,567.291048557665,414.30769700064695,131.947588390936,1.01077828448193,14.022757242592,6.00222763900772,638.409792545026,594.2665606353679,307.099265489463,287.167295145905,638.409792545026,594.2665606353679,44.1432319096586,53.1304890757
34005701103,Census Tract 7011.03,"Census Tract 7011.03, Burlington County, New Jersey",0,34,5,701103,2986.0000016892,2986.0000016892,1616.00000091418,1204.00000068111,15.000000008485598,83.00000004695359,68.000000038468,981.000000554957,795.000000449736,589.000000333201,206.000000116535,48.0000000271539,158.000000089382,186.00000010522098,90.0000000509136,96.0000000543078,981.000000554957,570.000000322452,368.00000020818,5.00000000282853,20.0000000113141,18.0000000101827,988.0000005589169,954.0000005396831,726.000000410702,228.00000012898101,988.0000005589169,954.0000005396831,34.000000019234,125.0000000707
34005701104,Census Tract 7011.04,"Census Tract 7011.04, Burlington County, New Jersey",0,34,5,701104,4337.50315978401,4337.50315978401,3272.5000935246303,810.6739758093801,14.902095143554803,167.896938617384,71.530056689063,1699.83231937482,1163.35689420684,852.3998422113341,310.95705199551,72.5235296986333,238.433522296877,536.475425167972,244.394360354298,292.081064813674,1699.83231937482,1239.85431594376,374.53932460801,6.95431106699223,52.65406950722689,25.830298248828303,1744.53860480548,1699.83231937482,873.26277541231,826.569543962505,1744.53860480548,1699.83231937482,44.706285430664394,188.7598718184
34005701105,Census Tract 7011.05,"Census Tract 7011.05, Burlington County, New Jersey",0,34,5,701105,3421.5309866920697,3421.5309866920697,2934.78360277763,395.066703955259,3.2323369259174903,47.199965333890106,41.2483776993763,1213.37097285656,884.4967376086639,694.6138734074581,189.882864201207,55.9191174819884,133.963746719218,328.874235247895,165.457670875434,163.41656437246098,1213.37097285656,1019.0862119205801,168.765934096901,2.06327400809366,10.2332071509138,13.2223456800738,1309.75908918059,1213.37097285656,798.241686152317,415.129286704243,1309.75908918059,1213.37097285656,96.3881163240301,91.7044563078
34005701201,Census Tract 7012.01,"Census Tract 7012.01, Burlington County, New Jersey",0,34,5,701201,2798.00002105031,2798.00002105031,2313.00001740149,477.000003588633,1.00000000752334,1.00000000752334,6.00000004514004,1041.0000078317998,808.000006078859,632.000004754751,176.000001324108,41.0000003084569,135.000001015651,233.000001752938,84.00000063196059,149.000001120978,1041.0000078317998,880.0000066205389,158.000001188688,0.0,0.0,3.00000002257002,1081.00000813273,1041.0000078317998,880.0000066205389,161.000001211258,1081.00000813273,1041.0000078317998,40.0000003009336,27.0000002031
34005701203,Census Tract 7012.03,"Census Tract 7012.03, Burlington County, New Jersey",0,34,5,701203,1904.9998775147303,1904.9998775147303,1635.99989481055,230.99998514745602,2.9999998071098197,29.999998071098197,4.99999967851636,780.9999497842559,516.999966758592,371.999976081617,144.999990676975,45.9999970423505,98.999993634624,263.999983025664,126.999991834316,136.999991191348,780.9999497842559,663.999957306973,104.99999324884399,1.99999987140654,7.99999948562618,1.99999987140654,812.99994772676,791.999949076992,461.99997029491203,329.99997878207995,812.99994772676,791.999949076992,20.9999986497687,25.9999983283
34005701204,Census Tract 7012.04,"Census Tract 7012.04, Burlington County, New Jersey",0,34,5,701204,2811.00001325336,2811.00001325336,1471.0000069354999,1304.00000614813,3.00000001414446,12.000000056577802,21.0000000990112,1058.0000049882801,635.0000029939109,326.000001537031,309.00000145688,50.000000235741,259.000001221139,423.00000199437005,132.000000622357,291.000001372013,1058.0000049882801,639.00000301277,413.000001947221,0.0,1.0000000047148199,5.000000023574099,1177.0000055493401,1089.00000513444,607.000002861896,482.00000227254304,1177.0000055493401,1089.00000513444,88.00000041490419,79.0000003725
34005701205,Census Tract 7012.05,"Census Tract 7012.05, Burlington County, New Jersey",0,34,5,701205,2321.0000106686803,2321.0000106686803,1984.00000911963,296.00000136059,10.000000045965901,12.000000055159,19.000000087335103,960.0000044127229,636.0000029234291,458.000002105236,178.00000081819198,32.0000001470908,146.00000067110201,324.000001489294,125.00000057457399,199.000000914721,960.0000044127229,837.000003847343,110.000000505624,3.00000001378976,5.00000002298293,5.00000002298293,985.000004527637,918.000004219666,606.000002785531,312.000001434135,985.000004527637,918.000004219666,67.00000030797129,56.000000257399996
34005701301,Census Tract 7013.01,"Census Tract 7013.01, Burlington County, New Jersey",0,34,5,701301,4824.01291891,4824.01291891,4212.9384564068705,551.029252260802,9.01595659000593,35.0079782101198,16.021275442209,1853.67272787001,1323.9812760232699,984.606296512968,339.37497951029997,63.0851017716191,276.289877738681,529.691451846746,217.25796467277402,312.433487173972,1853.67272787001,1633.64347468802,198.018615499851,6.00265941914391,11.005318841070899,5.00265942192697,1928.7073003272303,1853.6408146399103,1347.2764733377498,506.36434130216105,1928.7073003272303,1853.6408146399103,75.06648568732679,84.1170149433
34005701302,Census Tract 7013.02,"Census Tract 7013.02, Burlington County, New Jersey",0,34,5,701302,2629.9917047469603,2629.9917047469603,2602.0658061418803,10.971017701540001,5.98404640524089,2.99208312891406,7.97875136938542,1002.3287676543199,743.01997651929,602.394723339046,140.62525318024402,31.914974658305002,108.71027852193899,259.30879113503397,96.7421480435008,162.566643091533,1002.3287676543199,991.357910897686,6.9814707988655,0.9973422089933599,1.9946964032454397,0.9973473455328129,1015.29428485843,990.3606679951221,853.724752831615,136.635915163507,1015.29428485843,990.3606679951221,24.9336168633074,43.8830554835
34005701303,Census Tract 7013.03,"Census Tract 7013.03, Burlington County, New Jersey",0,34,5,701303,2812.08889856333,2812.08889856333,2599.0873267196,159.000744846045,2.0000691450267603,36.0007125593935,16.0000452932663,916.034981649485,763.0290753593581,621.026318450952,142.002756908407,46.0008648114043,96.0018920970026,153.005906290126,70.0017429200062,83.0041633701201,916.034981649485,851.034560338713,51.0001791369882,1.0000466645835602,9.000178139848382,4.00001736935167,969.0378418186591,908.0354789618691,752.032794273504,156.002684688366,969.0378418186591,908.0354789618691,61.002362856789894,43.001135948000005
34005701401,Census Tract 7014.01,"Census Tract 7014.01, Burlington County, New Jersey",0,34,5,701401,3524.05954414416,3524.05954414416,3450.89087506466,38.5898588077349,2.73317102258691,29.1007221396793,2.74491710949884,1374.25009026928,1142.33138856526,1029.55535361644,112.776034948825,35.4700457576302,77.3059891911952,231.918701704017,70.0366205221953,161.882081181822,1374.25009026928,1354.23962726294,10.0069444741788,1.81893278318596,7.27499700231184,0.909588746664978,1485.19691460887,1392.4369709997,1281.47056984859,110.96640115111099,1485.19691460887,1392.4369709997,92.7599436091719,45.5672882749
34005701402,Census Tract 7014.02,"Census Tract 7014.02, Burlington County, New Jersey",0,34,5,701402,350.93143482050203,350.93143482050203,343.684528577435,3.80462577760998,0.271758984114999,2.89876249722665,0.271758984114999,136.875941665921,113.776428016146,102.54372333939301,11.232704676753302,3.53286679349498,7.6998378832583,23.0995136497749,6.97514725895163,16.124366390823198,136.875941665921,134.883042449078,0.996449608421662,0.181172656076666,0.724690624306663,0.0905863280383329,147.927473686598,138.687668226688,127.636136206011,11.051532020676598,147.927473686598,138.687668226688,9.239805459909949,4.5293164019
34005701502,Census Tract 7015.02,"Census Tract 7015.02, Burlington County, New Jersey",0,34,5,701502,3285.0000486668605,3285.0000486668605,2989.00004428165,196.00000290371497,11.0000001629636,58.0000008592626,31.000000459261102,1394.0000206519298,864.0000128000501,681.000010088928,183.00000271112202,43.0000006370395,140.000002074082,530.0000078518821,263.000003896311,267.000003955571,1394.0000206519298,1273.00001885933,90.00000133333859,6.00000008888924,18.0000002666677,7.00000010370411,1444.00002139268,1394.0000206519298,811.000012014862,583.000008637071,1444.00002139268,1394.0000206519298,50.0000007407436,93.0000013778
34005701700,Census Tract 7017,"Census Tract 7017, Burlington County, New Jersey",0,34,5,701700,4341.00000341611,4341.00000341611,3664.00000288335,616.000000484755,10.000000007869401,24.0000000188866,27.000000021247395,1784.0000014039001,1148.00000090341,809.0000006366349,339.000000266773,81.00000006374219,258.000000203031,636.000000500494,277.000000217982,359.000000282511,1784.0000014039001,1512.0000011898499,252.00000019830898,3.0000000023608195,8.00000000629552,9.00000000708246,1897.0000014928303,1784.0000014039001,1029.00000080976,755.00000059414,1897.0000014928303,1784.0000014039001,113.00000008892401,84.0000000661
34005702101,Census Tract 7021.01,"Census Tract 7021.01, Burlington County, New Jersey",0,34,5,702101,4995.4721971750205,4995.4721971750205,3463.44455138146,1160.8567760870699,25.472273483424697,187.39987162744202,158.29872459561898,1346.36990183914,1311.78700507405,1220.8178638619302,90.9691412121249,38.205856557995205,52.763284654129706,34.5828967650827,27.3039139099479,7.27898285513482,1346.36990183914,960.6569260393679,318.396295155518,7.277370012729451,20.013103543840398,40.026207087680895,1378.21985354608,1361.8299786022199,53.703028696404104,1308.1269499058199,1378.21985354608,1361.8299786022199,16.3898749438604,356.61559206690004
34005702203,Census Tract 7022.03,"Census Tract 7022.03, Burlington County, New Jersey",0,34,5,702203,3956.89201587495,3956.89201587495,1930.84429947582,1675.97681875405,20.8257474519734,123.962782452223,205.282367740881,1366.5657137533,1039.30396807944,807.245639328875,232.058328750561,66.44405139439141,165.61427735617,327.261745673868,187.431727067761,139.83001860610702,1366.5657137533,695.183283992065,584.112630914874,8.92532033656004,24.792556490444497,53.5519220193602,1478.6280690901099,1375.49103408986,921.291399184919,454.199634904944,1478.6280690901099,1375.49103408986,103.137035000249,457.1747416838
